id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
846019200355014578,31sqm (GF) Ueno Park 5 min | Yushima Station 1 min,504705867,Section L,文京区,35.7067162,139.7695459,建物全体,31140,1,1,2024-03-13,0.28,5,149,1,Hotels and Inns Business Act | 文京区文京保健所 | 2022文文生環き第501号
850214450967145114,"Center Tokyo! Ueno 3 min,Designroom Dyson FreeWifi",4981880,Meta,文京区,35.70718069999999,139.7692614,建物全体,,1,37,2024-04-11,3.04,51,0,37,Hotels and Inns Business Act | 文京区文京保健所 | ２０２１文文生環き第　５０１　号
853280878063307570,広くエレガントな洋風館ー池袋サンシャイン傍。新宿、渋谷、銀座にアクセス便利。10%ウイークリー割引,489829886,Hiro,文京区,35.724380241934604,139.7236115888514,建物全体,30150,3,24,2024-06-22,1.65,1,111,16,M130031987
853547438029008609,上野公園、成田空港京成上野駅41分、天満宮神社東京大学上野公園アメ横秋葉原,371483625,Best Faith,文京区,35.70809926956811,139.76655509616583,建物全体,12200,2,54,2024-06-29,3.72,9,190,47,Hotels and Inns Business Act | 文京区文京保健所 | ２０２０文文生環き第　５０１　号
856007128369586976,1 stop from Ikebukuro/new apartment/201,506820163,カーサ,文京区,35.72266607447025,139.7372110332479,建物全体,8953,2,21,2024-06-02,1.49,16,232,14,M130033183
856009744456964510,1 stop from Ikebukuro/new apartment/Casa Blanc202,506820163,カーサ,文京区,35.72305586219467,139.73585864822138,建物全体,8953,2,20,2024-06-23,1.43,16,230,14,M130033184
856015110732840509,1 stop from Ikebukuro/new apartment/Casa Blanc203,506820163,カーサ,文京区,35.722775932592015,139.7378294873166,建物全体,8953,2,24,2024-06-22,1.75,16,223,21,M130033185
856016025906343386,1 stop from Ikebukuro/new apartment/Casa Blanc301,506820163,カーサ,文京区,35.722773736613945,139.7375598663559,建物全体,8953,2,18,2024-06-05,1.36,16,223,16,M130033186
856016838927281615,1 stop from Ikebukuro/new apartment/302,506820163,カーサ,文京区,35.724139492139436,139.73568987364865,建物全体,8953,2,15,2023-10-15,1.09,16,239,10,M130033187
856017722934479169,1 stop from Ikebukuro/new apartment/Casa Blanc303,506820163,カーサ,文京区,35.7246344643859,139.73602978026216,建物全体,8953,2,18,2024-06-11,1.28,16,235,12,M130033188
856018788457432946,1 stop from Ikebukuro/new apartment/Casa Blanc501,506820163,カーサ,文京区,35.72481860638836,139.7372066963385,建物全体,8710,2,15,2024-06-20,1.00,16,234,13,M130033189
856021358252531705,1 stop from Ikebukuro/new apartment/Casa Blanc502,506820163,カーサ,文京区,35.72481721734635,139.7362404944963,建物全体,8953,2,15,2024-06-22,1.10,16,239,11,M130033190
856023993061512493,1 stop from Ikebukuro/new apartment/Casa Blanc601,506820163,カーサ,文京区,35.724736660857715,139.73690913743883,建物全体,16686,2,15,2024-06-18,1.07,16,251,14,M130033191
858352460374665043,晴空塔景房樱花季62西日暮里JR 山手线车站5分全新装修,448569398,春瑶,文京区,35.72977383783345,139.76265762023772,建物全体,10614,2,15,2024-06-16,2.03,5,108,15,M130036577
858900056046658365,Near Tokyo Dome/6 min.  walk from Korakuen Station,507235651,Sumyca,文京区,35.70593576457266,139.74619866364165,建物全体,23084,2,19,2024-06-09,1.35,53,248,14,M130033297
858928051926566030,Near Tokyo Dome/6 min.  walk from Korakuen Station,507235651,Sumyca,文京区,35.708196728663154,139.74643155626492,建物全体,10904,2,16,2024-03-27,1.79,53,240,16,M130033300
858941191628692930,Near Tokyo Dome/6 min.  walk from Korakuen Station,507235651,Sumyca,文京区,35.70816648511085,139.7466334455937,建物全体,10904,2,14,2024-06-15,1.12,53,250,12,M130033301
858947098009425107,Near Tokyo Dome/6 min.  walk from Korakuen Station,507235651,Sumyca,文京区,35.70796549424901,139.74687756137715,建物全体,10904,2,17,2024-06-05,1.16,53,227,14,M130033302
858952015964918166,Near Tokyo Dome/6 min.  walk from Korakuen Station,507235651,Sumyca,文京区,35.7067322754124,139.74473720659623,建物全体,10904,2,14,2024-02-26,0.95,53,246,11,M130033303
