id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
722712050096546452,"Private apartment, Meguro, Tokyo, Single room #305",480673998,Lund,目黒区,35.62392,139.69535,建物全体,9500,2,20,2024-05-16,1.09,21,301,16,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722724590707991434,"Private Apartment, Meguro, Tokyo, Single room #306",480673998,Lund,目黒区,35.62541,139.69526,一般住宅個室,8550,2,21,2024-05-19,1.17,21,360,14,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722743767464909733,"Private Apartment, Meguro, Tokyo, Single room #307",480673998,Lund,目黒区,35.62573,139.69759,一般住宅個室,9500,2,29,2024-05-22,1.50,21,362,18,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722752429980311008,"Private Apartment, Meguro, Tokyo, Max 2 ppl #308",480673998,Lund,目黒区,35.62397,139.69721,一般住宅個室,8550,2,17,2024-06-26,0.86,21,355,13,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722764751071401860,"Private apartment, Meguro, Tokyo, Single room #403",480673998,Lund,目黒区,35.62521,139.69531,一般住宅個室,8550,2,8,2024-04-05,0.54,21,358,7,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
722778110874579184,"Private apartment, Meguro, Tokyo, Max 2 ppl #410",480673998,Lund,目黒区,35.62377,139.69615,一般住宅個室,8550,2,18,2024-06-26,0.96,21,358,12,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
794701122235496619,渋谷駅から1駅徒歩圏、池尻大橋駅から徒歩3分、アクセス抜群！桜の名所目黒川近くSakuraStay,110388500,Hana,目黒区,35.65355339304425,139.68669355401457,建物全体,17614,2,51,2024-06-25,3.35,6,85,41,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第98号
794703819389665543,渋谷駅から1駅徒歩圏、池尻大橋駅から徒歩3分、寝室2部屋MAX5人、桜の名所目黒川近くの貸切アパート,110388500,Hana,目黒区,35.65145439104325,139.68859267522438,建物全体,27514,2,47,2024-06-16,3.10,6,87,43,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第99号
841131067637928767,Petite cozy 2mit Nakameguro Delicious location 202,213641008,Riko,目黒区,35.64532261200055,139.69990586878663,建物全体,18786,2,25,2024-06-09,1.61,4,198,17,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第73号
843888531666453064,渋谷駅から1駅徒歩圏、池尻大橋駅から徒歩3分、寝室3部屋バスルーム2つ、MAX8人、桜の名所近く,110388500,Hana,目黒区,35.65308541909425,139.68649234893942,建物全体,41079,2,13,2024-05-19,0.90,6,59,9,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第98号
845349881618296955,Large comfortable room in Gakugeidaigaku,67744124,Asae,目黒区,35.623225986131466,139.6831823173156,建物全体,13000,2,29,2024-06-22,1.91,1,79,24,M130024855
855481886466364791,"meguro staiton 8 minutes walk, 3 bedrooms, LDK",42075252,Heisen,目黒区,35.63692904346854,139.70942572963733,建物全体,72571,3,29,2024-06-05,1.92,2,115,13,M130033228
903237748730856419,Shibuya 3mins! Ikejiriohashi sta 3mins #USIO_303,30883070,Takeshi,目黒区,35.65339449429432,139.6864464785252,建物全体,16171,2,33,2024-06-13,2.77,36,12,33,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第100号
909049783231983881,6 minutes to Shibuya/only 1 ppl/Monthly possible,42244167,浩史,目黒区,35.638527705500024,139.69016359992673,建物全体,7286,1,98,2024-06-24,8.47,78,356,98,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
909051115974816637,207* 6 minutes to Shibuya/only 1 ppl/Monthly/wi-fi,42244167,浩史,目黒区,35.63671,139.69029,建物全体,6873,1,22,2024-06-16,2.42,78,298,22,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
909051935476724162,209* 6 minutes to Shibuya/only 1 ppl/Monthly/wi-fi,42244167,浩史,目黒区,35.63874823122028,139.68972762453416,建物全体,6876,1,25,2024-06-25,3.00,78,346,25,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
958933470662500647,NEW！貸切アパート２DK４４㎡　駅２分渋谷駅電車１５分　コンビニ公園５秒Dベッド３台高速WIFI,396944600,Rkt,目黒区,35.61821100043061,139.6980508572536,建物全体,27876,1,31,2024-06-17,3.10,2,142,31,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第5号
959493959371501957,サクラシャドウ中目黒,530595948,サクラシャドウ,目黒区,35.64262936042016,139.70390513914958,建物全体,29829,1,21,2024-06-05,2.16,3,15,21,M130035225
962967907936480438,渋谷から1駅 / 共有キッチンとワークスペース付き / 無料ランドリーあり / 長期滞在におすすめ,531720701,ホテルレジデンス 大橋会館,目黒区,35.64864524670241,139.68705665368583,一般住宅個室,12643,1,100,2024-06-14,12.45,4,153,100,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
964287805159194880,Apartment beside Meguro River,506674744,Shin&Dad,目黒区,35.63026,139.71227,一般住宅個室,28286,1,4,2024-06-16,4,9,362,4,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第64号
965783106206032702,Apartment beside Meguro River,506674744,Shin&Dad,目黒区,35.62822,139.71143,一般住宅個室,28286,1,0,,,9,225,0,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第64号
969215766994496638,渋谷から1駅 / 共有キッチンとワークスペース / 18㎡の客室,531720701,ホテルレジデンス 大橋会館,目黒区,35.65029,139.68671,一般住宅個室,15471,1,6,2024-05-06,0.76,4,36,6,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
983603256957689024,210* 6 minutes to Shibuya/only 1 ppl/Monthly/wi-fi,42244167,浩史,目黒区,35.63663720036791,139.6885840346436,建物全体,6876,1,17,2024-06-11,1.95,78,324,17,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第15号
995477270936698565,渋谷駅から1駅、池尻大橋駅から徒歩3分、アクセス抜群！桜の名所目黒川近くSakuraStay503,110388500,Hana,目黒区,35.653576900486115,139.68821384710148,建物全体,16766,2,23,2024-06-26,3.38,6,120,23,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第78号
995911883594035566,Park Side House / Shibuya 5 min train ride,7541679,Billy,目黒区,35.64936,139.6849,建物全体,50000,3,7,2024-04-11,0.80,2,159,7,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第54号
995955885511893628,渋谷から1駅 / 共有キッチンとワークスペース / ランドリー無料 / 心安らぐ和モダン（畳）,531720701,ホテルレジデンス 大橋会館,目黒区,35.6497006,139.6877522,一般住宅個室,,1,23,2024-06-16,3.07,4,0,23,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
995956185632101820,渋谷から1駅 / 共有キッチンとワークスペース / ランドリー無料 / 趣ある異空間,531720701,ホテルレジデンス 大橋会館,目黒区,35.6497006,139.6877522,一般住宅個室,9957,1,23,2024-06-08,3.14,4,48,23,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第25号
1000419844926062997,Shibuya House with cozy garden,30314225,Ryo & Yuri,目黒区,35.65354,139.69278,建物全体,77857,3,4,2024-04-07,0.47,3,268,4,M130036185
1004536012682066635,Shibuya 3mins! Ikejiriohashi sta 3mins #USIO_603,30883070,Takeshi,目黒区,35.653462529395405,139.68666339861798,建物全体,17857,2,28,2024-06-14,3.65,36,27,28,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第76号
1004566391755591797,Shibuya 3mins! Ikejiriohashi sta 3mins #USIO_602,30883070,Takeshi,目黒区,35.65365112175724,139.68851516340857,建物全体,23557,2,21,2024-06-12,2.67,36,9,21,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第75号
1008251993606114504,2 min walk from the sta /Jiyugaoka area/503,543039445,美優,目黒区,35.60475,139.6789,建物全体,10175,1,17,2024-06-03,2.36,5,233,17,M130036437
1012722267356724097,渋谷駅から1駅徒歩圏、池尻大橋駅から徒歩3分、アクセス抜群！桜の名所目黒川近くSakuraStay,110388500,Hana,目黒区,35.65350218520123,139.68792736093246,建物全体,34920,2,4,2024-04-21,0.59,6,86,4,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第78号
1017211295671864396,渋谷駅から1駅、池尻大橋駅から徒歩3分、アクセス抜群！桜の名所目黒川近くSakuraStay203,110388500,Hana,目黒区,35.653430861323,139.6884302782499,建物全体,16438,2,23,2024-06-21,3.30,6,139,23,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第77号
1017633047527432210,Free parking /190㎡6LDK/AirStay Nakameguro/ASNM,129096261,Chisaki,目黒区,35.6474292,139.6949863,建物全体,90193,2,28,2024-06-26,3.72,52,221,28,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第67号
1024189323460080372,"Private apartment, Meguro, Tokyo, Single room #205",480673998,Lund,目黒区,35.62381,139.69748,一般住宅個室,9500,2,6,2024-05-28,1.43,21,341,6,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1026333273155380611,Shibuya 7min train/5Beds/2BR/51sqm/2LDK/Nakameguro,499299909,Yuta,目黒区,35.62483913408497,139.69050168147723,建物全体,35000,3,21,2024-06-12,3.01,5,297,21,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第69号
1029511125312531349,"Private apartment, Meguro, Tokyo, Single room #208",480673998,Lund,目黒区,35.62397728681316,139.69566632835497,一般住宅個室,8550,2,5,2024-06-18,1.19,21,359,5,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1029512547942073254,"Private Apartment, Meguro, Tokyo, Single room #301",480673998,Lund,目黒区,35.62409,139.69759,一般住宅個室,8550,2,2,2024-05-31,1.03,21,340,2,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1029551736963437212,"Private Apartment, Meguro, Tokyo, Single room #407",480673998,Lund,目黒区,35.625849833842054,139.69724252724643,一般住宅個室,8550,2,5,2024-04-22,0.83,21,357,5,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1038329440338551750,"Private apartment, Meguro, Tokyo, Single room #102",480673998,Lund,目黒区,35.62575169802375,139.6968732768053,一般住宅個室,8550,2,10,2024-06-20,1.60,21,359,10,Hotels and Inns Business Act | 品川区保健所 | 31品保生環き第46号
1040239924033635314,2 min walk from the sta /Jiyugaoka area/501,543039445,美優,目黒区,35.605844193608434,139.67898934167076,建物全体,10175,1,7,2024-05-31,1.39,5,219,7,M130037327
1041073866314893044,パーティールームとして使用可！/洗足駅徒歩1分！/10名利用可/フルリフォーム済/セキュリティ抜群,548767400,健吾,目黒区,35.6110787,139.6941188,建物全体,30357,1,16,2024-06-10,2.61,1,73,16,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第86号
1057049504001163624,目黒駅徒歩7分 4線路利用交通便利/静かな住宅　渋谷代官山徒歩圏,553206423,謝,目黒区,35.63797694453864,139.71016407757602,建物全体,13000,5,0,,,1,244,0,M130017615
1072750662843307603,目黒の静かな隠れ家/和風二階建て/1週間以上ご滞在で割引あり/WIFI/品川エリア,358249016,Moto,目黒区,35.61990101459693,139.6956506558197,建物全体,33000,3,1,2024-06-09,1,1,292,1,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第94号
1075702377838368787,渋谷まで電車で6分・中目黒徒歩圏／WiFi／長期滞在歓迎／駅まで徒歩2分【307】,542486932,Shoko,目黒区,35.6378372,139.6894207,建物全体,11829,1,18,2024-06-20,3.65,4,142,18,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第103号
1077954876151885430,渋谷まで電車で6分・中目黒徒歩圏／WiFi／長期滞在歓迎／駅まで徒歩2分【301】,542486932,Shoko,目黒区,35.63856234629649,139.68839999032917,建物全体,12857,1,16,2024-06-21,3.29,4,177,16,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第103号
1091877957721764614,Ikejiri Ohashi Sta 10min walk/Shibuya  2min/Switch,274793900,Miki,目黒区,35.64704050232391,139.69118077698897,建物全体,17000,1,11,2024-06-04,3.37,15,186,11,M130038718
1093934317316519877,渋谷5分|ダブルベット2台|40平米|4人宿泊|最寄駅徒歩4分|スーパー徒歩1分|東京大学徒歩5分,4264624,Jenny,目黒区,35.65702,139.68603,建物全体,27000,3,21,2024-06-27,5.04,6,211,21,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第104号
1093957490771964659,渋谷5分|ダブルベット2台|45平米|4人宿泊|最寄駅徒歩4分|スーパー徒歩1分|東京大学徒歩5分,4264624,Jenny,目黒区,35.65856,139.68745,建物全体,24066,3,23,2024-06-15,5.39,6,252,23,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第104号
1105131860625328601,[オープン割引中]目黒エリア/学芸大前8分/新宿渋谷池袋主要駅乗換なし/最大8人/ベッド6台,565362817,夏菜子,目黒区,35.6257997,139.6913169,建物全体,25143,2,10,2024-06-17,3.19,1,162,10,M130024855
1107782164265304975,Home-like hotel near Ebisu/ 3 bedrooms/ 10 ppl,566002504,Ebisu,目黒区,35.640084242764146,139.7099215326354,建物全体,41000,2,10,2024-06-13,3.49,2,63,10,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第107号
1110022186589966256,渋谷直通5分|85平米|ダブルベット4台|8人宿泊|2バスルーム|最寄駅徒歩4分|スーパー徒歩1分,4264624,Jenny,目黒区,35.659043101703574,139.68491821632992,建物全体,60000,3,0,,,6,199,0,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第104号
1125482008727976306,リーズナブルな予備の部屋　寝るだけには充分,44886321,Aki,目黒区,35.62425056414377,139.67571392655373,一般住宅個室,3000,1,0,,,5,26,0,M130000005
1128169550113510953,新築サウナ付き素泊まり宿泊プラン,570723048,関,目黒区,35.65038279688489,139.69123519957066,一般住宅個室,30000,1,0,,,2,268,0,M130040945
1128565544752384925,中目黒デザイナーズ新築ビルサウナ付き贅沢プラン,570723048,関,目黒区,35.650599905122796,139.692348927113,建物全体,100000,1,0,,,2,270,0,M130040945
1128728202824382987,9 min from Shinsen Sta/For 2 per/Wi-Fi,531706132,Wakaba,目黒区,35.65517126247172,139.69124907796035,建物全体,17526,1,18,2024-06-24,8.31,64,362,18,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第125号
1128764119069763551,Near by 9 min from Shinsen Sta/For 2 per/WIFI Free,531706132,Wakaba,目黒区,35.65467973524567,139.69114025055518,建物全体,17330,1,15,2024-06-20,7.50,64,359,15,Hotels and Inns Business Act | 目黒区保健所 | 目健衛環き第125号
